node	property	value_or_TYPE
analyte	experimental_protocol_type	nRNA - Melanoma Protocol
analyte	normal_tumor_genotype_snp_match	No
analyte	normal_tumor_genotype_snp_match	Not Allowed To Collect
analyte	normal_tumor_genotype_snp_match	Not Reported
analyte	normal_tumor_genotype_snp_match	Unknown
analyte	normal_tumor_genotype_snp_match	Yes
analyte	portion_id	NA
analyte	portion_submitter_id	NA
analyte	project_id	NA
analyte	project_submitter_id	NA
analyte	ribosomal_rna_28s_16s_ratio	NUMBER
analyte	rna_integrity_number	NUMBER
analyte	sample_id	NA
analyte	sample_submitter_id	NA
analyte	spectrophotometer_method	STRING
analyte	well_number	STRING
case	case_id	NA
case	case_is_ref	No
case	case_is_ref	Yes
case	case_submitter_id	NA
case	consent_type	Consent Exemption
case	consent_type	Consent Waiver
case	consent_type	Consent by Death
case	consent_type	Informed Consent
case	days_to_consent	INTEGER
case	days_to_lost_to_followup	INTEGER
case	disease_type	Acinar Cell Neoplasms
case	disease_type	Acute Lymphoblastic Leukemia
case	disease_type	Acute Myeloid Leukemia
case	disease_type	Adenomas and Adenocarcinomas
case	disease_type	Adnexal and Skin Appendage Neoplasms
case	disease_type	Adrenocortical Carcinoma
case	disease_type	Basal Cell Neoplasms
case	disease_type	Bladder Urothelial Carcinoma
case	disease_type	Blood Vessel Tumors
case	disease_type	Brain Lower Grade Glioma
case	disease_type	Breast Invasive Carcinoma
case	disease_type	Burkitt Lymphoma
case	disease_type	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
case	disease_type	Cholangiocarcinoma
case	disease_type	Chromophobe Renal Cell Carcinoma
case	disease_type	Chronic Lymphocytic Leukemia
case	disease_type	Chronic Myeloproliferative Disorders
case	disease_type	Clear Cell Renal Cell Carcinoma
case	disease_type	Clear Cell Sarcoma of the Kidney
case	disease_type	Colon Adenocarcinoma
case	disease_type	Complex Epithelial Neoplasms
case	disease_type	Complex Mixed and Stromal Neoplasms
case	disease_type	Cystic, Mucinous and Serous Neoplasms
case	disease_type	Ductal and Lobular Neoplasms
case	disease_type	Early Onset Gastric Cancer
case	disease_type	Epithelial Neoplasms, NOS
case	disease_type	Esophageal Carcinoma
case	disease_type	Fibroepithelial Neoplasms
case	disease_type	Fibromatous Neoplasms
case	disease_type	Germ Cell Neoplasms
case	disease_type	Giant Cell Tumors
case	disease_type	Glioblastoma
case	disease_type	Glioblastoma Multiforme
case	disease_type	Gliomas
case	disease_type	Granular Cell Tumors and Alveolar Soft Part Sarcomas
case	disease_type	HIV+ Tumor Molecular Characterization Project - Cervical Cancer
case	disease_type	HIV+ Tumor Molecular Characterization Project - Lung Cancer
case	disease_type	Head and Neck Squamous Cell Carcinoma
case	disease_type	Hepatocellular Carcinoma
case	disease_type	High-Risk Wilms Tumor
case	disease_type	Hodgkin Lymphoma
case	disease_type	Immunoproliferative Diseases
case	disease_type	Kidney Chromophobe
case	disease_type	Kidney Renal Clear Cell Carcinoma
case	disease_type	Kidney Renal Papillary Cell Carcinoma
case	disease_type	Leukemias, NOS
case	disease_type	Lipomatous Neoplasms
case	disease_type	Liver Hepatocellular Carcinoma
case	disease_type	Lung Adenocarcinoma
case	disease_type	Lung Squamous Cell Carcinoma
case	disease_type	Lymphatic Vessel Tumors
case	disease_type	Lymphoid Leukemias
case	disease_type	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
case	disease_type	Malignant Lymphomas, NOS or Diffuse
case	disease_type	Mast Cell Tumors
case	disease_type	Mature B-Cell Lymphomas
case	disease_type	Mature T- and NK-Cell Lymphomas
case	disease_type	Meningiomas
case	disease_type	Mesonephromas
case	disease_type	Mesothelial Neoplasms
case	disease_type	Mesothelioma
case	disease_type	Miscellaneous Bone Tumors
case	disease_type	Miscellaneous Tumors
case	disease_type	Mucoepidermoid Neoplasms
case	disease_type	Multiple Myeloma
case	disease_type	Myelodysplastic Syndromes
case	disease_type	Myeloid Leukemias
case	disease_type	Myomatous Neoplasms
case	disease_type	Myxomatous Neoplasms
case	disease_type	Neoplasms of Histiocytes and Accessory Lymphoid Cells
case	disease_type	Neoplasms, NOS
case	disease_type	Nerve Sheath Tumors
case	disease_type	Neuroblastoma
case	disease_type	Neuroepitheliomatous Neoplasms
case	disease_type	Nevi and Melanomas
case	disease_type	Not Applicable
case	disease_type	Not Reported
case	disease_type	Odontogenic Tumors
case	disease_type	Oral Squamous Cell Carcinoma
case	disease_type	Osseous and Chondromatous Neoplasms
case	disease_type	Osteosarcoma
case	disease_type	Other
case	disease_type	Other Hematologic Disorders
case	disease_type	Other Leukemias
case	disease_type	Ovarian Serous Cystadenocarcinoma
case	disease_type	Pancreatic Adenocarcinoma
case	disease_type	Pancreatic Ductal Adenocarcinoma
case	disease_type	Papillary Renal Cell Carcinoma
case	disease_type	Paragangliomas and Glomus Tumors
case	disease_type	Pediatric/AYA Brain Tumors
case	disease_type	Pheochromocytoma and Paraganglioma
case	disease_type	Plasma Cell Tumors
case	disease_type	Precursor Cell Lymphoblastic Lymphoma
case	disease_type	Prostate Adenocarcinoma
case	disease_type	Rectum Adenocarcinoma
case	disease_type	Rhabdoid Tumor
case	disease_type	Sarcoma
case	disease_type	Skin Cutaneous Melanoma
case	disease_type	Soft Tissue Tumors and Sarcomas, NOS
case	disease_type	Specialized Gonadal Neoplasms
case	disease_type	Squamous Cell Neoplasms
case	disease_type	Stomach Adenocarcinoma
case	disease_type	Synovial-like Neoplasms
case	disease_type	Testicular Germ Cell Tumors
case	disease_type	Thymic Epithelial Neoplasms
case	disease_type	Thymoma
case	disease_type	Thyroid Carcinoma
case	disease_type	Transitional Cell Papillomas and Carcinomas
case	disease_type	Trophoblastic neoplasms
case	disease_type	Unknown
case	disease_type	Uterine Carcinosarcoma
case	disease_type	Uterine Corpus Endometrial Carcinoma
case	disease_type	Uveal Melanoma
case	external_case_id	NA
case	index_date	Diagnosis
case	index_date	First Patient Visit
case	index_date	First Treatment
case	index_date	Initial Genomic Sequencing
case	index_date	Recurrence
case	index_date	Sample Procurement
case	index_date	Study Enrollment
case	lost_to_followup	No
case	lost_to_followup	Unknown
case	lost_to_followup	Yes
case	pool	NA
case	primary_site	Accessory sinuses
case	primary_site	Adrenal gland
case	primary_site	Anus and anal canal
case	primary_site	Base of tongue
case	primary_site	Bile Duct
case	primary_site	Bladder
case	primary_site	Blood
case	primary_site	Bone
case	primary_site	Bone Marrow
case	primary_site	Bones, joints and articular cartilage of limbs
case	primary_site	Bones, joints and articular cartilage of other and unspecified sites
case	primary_site	Brain
case	primary_site	Breast
case	primary_site	Bronchus and lung
case	primary_site	Cervix
case	primary_site	Cervix uteri
case	primary_site	Colon
case	primary_site	Colorectal
case	primary_site	Connective, subcutaneous and other soft tissues
case	primary_site	Corpus uteri
case	primary_site	Esophagus
case	primary_site	Eye
case	primary_site	Eye and adnexa
case	primary_site	Floor of mouth
case	primary_site	Gallbladder
case	primary_site	Gum
case	primary_site	Head and Neck
case	primary_site	Heart, mediastinum, and pleura
case	primary_site	Hematopoietic and reticuloendothelial systems
case	primary_site	Hypopharynx
case	primary_site	Kidney
case	primary_site	Larynx
case	primary_site	Lip
case	primary_site	Liver
case	primary_site	Liver and intrahepatic bile ducts
case	primary_site	Lung
case	primary_site	Lymph nodes
case	primary_site	Meninges
case	primary_site	Nasal cavity and middle ear
case	primary_site	Nasopharynx
case	primary_site	Nervous System
case	primary_site	Not Applicable
case	primary_site	Not Reported
case	primary_site	Oropharynx
case	primary_site	Other and ill-defined digestive organs
case	primary_site	Other and ill-defined sites
case	primary_site	Other and ill-defined sites in lip, oral cavity and pharynx
case	primary_site	Other and ill-defined sites within respiratory system and intrathoracic organs
case	primary_site	Other and unspecified female genital organs
case	primary_site	Other and unspecified major salivary glands
case	primary_site	Other and unspecified male genital organs
case	primary_site	Other and unspecified parts of biliary tract
case	primary_site	Other and unspecified parts of mouth
case	primary_site	Other and unspecified parts of tongue
case	primary_site	Other and unspecified urinary organs
case	primary_site	Other endocrine glands and related structures
case	primary_site	Ovary
case	primary_site	Palate
case	primary_site	Pancreas
case	primary_site	Parotid gland
case	primary_site	Penis
case	primary_site	Peripheral nerves and autonomic nervous system
case	primary_site	Placenta
case	primary_site	Pleura
case	primary_site	Prostate
case	primary_site	Prostate gland
case	primary_site	Pyriform sinus
case	primary_site	Rectosigmoid junction
case	primary_site	Rectum
case	primary_site	Renal pelvis
case	primary_site	Retroperitoneum and peritoneum
case	primary_site	Skin
case	primary_site	Small intestine
case	primary_site	Soft Tissue
case	primary_site	Spinal cord, cranial nerves, and other parts of central nervous system
case	primary_site	Stomach
case	primary_site	Testis
case	primary_site	Thymus
case	primary_site	Thyroid
case	primary_site	Thyroid gland
case	primary_site	Tonsil
case	primary_site	Trachea
case	primary_site	Unknown
case	primary_site	Ureter
case	primary_site	Uterus
case	primary_site	Uterus, NOS
case	primary_site	Vagina
case	primary_site	Vulva
case	project_id	NA
case	project_submitter_id	NA
case	status	NA
case	taxon	Anopheles gambiae
case	taxon	Arabidopsis thaliana
case	taxon	Bemisia tabaci (Gennadius)
case	taxon	Bos taurus
case	taxon	Caenorhabditis briggsae
case	taxon	Caenorhabditis elegans
case	taxon	Caenorhabditis remanei
case	taxon	Canis familiaris
case	taxon	Chlamydomonas reinhardtii
case	taxon	Danio rerio (zebrafish)
case	taxon	Dictyostelium discoideum
case	taxon	Drosophila melanogaster
case	taxon	Escherichia coli
case	taxon	Gallus gallus
case	taxon	Gasterosteus aculeatus (fish)
case	taxon	Haliotis rufescens
case	taxon	Hepatitis C virus
case	taxon	Homo sapiens
case	taxon	Homo sapiens; Mus musculus
case	taxon	Mucata mulata
case	taxon	Mus musculus
case	taxon	Mycoplasma pneumoniae
case	taxon	Not Reported
case	taxon	Oryza sativa
case	taxon	Plasmodium falciparum
case	taxon	Pneumocystis carinii
case	taxon	Pseudomonas aeruginosa
case	taxon	Rattus norvegicus
case	taxon	Saccharomyces cerevisiae
case	taxon	Schizosaccharomyces pombe
case	taxon	Staphylococcus aureus
case	taxon	Sus scrofa
case	taxon	Takifugu rubripes
case	taxon	Trichomonas vaginalis
case	taxon	Unspecified
case	taxon	Xenopus laevis
case	taxon	Zea mays
demographic	age_at_index	INTEGER
demographic	age_is_obfuscated	BOOLEAN
demographic	case_id	NA
demographic	case_submitter_id	NA
demographic	cause_of_death	Cancer Related
demographic	cause_of_death	Cardiovascular Disorder, NOS
demographic	cause_of_death	End-stage Renal Disease
demographic	cause_of_death	Infection
demographic	cause_of_death	Not Cancer Related
demographic	cause_of_death	Not Reported
demographic	cause_of_death	Renal Disorder, NOS
demographic	cause_of_death	Spinal Muscular Atrophy
demographic	cause_of_death	Surgical Complications
demographic	cause_of_death	Toxicity
demographic	cause_of_death	Unknown
demographic	cause_of_death_source	Autopsy
demographic	cause_of_death_source	Death Certificate
demographic	cause_of_death_source	Medical Record
demographic	cause_of_death_source	Not Reported
demographic	cause_of_death_source	Social Security Death Index
demographic	cause_of_death_source	Unknown
demographic	country_of_residence_at_enrollment	Afghanistan
demographic	country_of_residence_at_enrollment	Albania
demographic	country_of_residence_at_enrollment	Algeria
demographic	country_of_residence_at_enrollment	Andorra
demographic	country_of_residence_at_enrollment	Angola
demographic	country_of_residence_at_enrollment	Anguilla
demographic	country_of_residence_at_enrollment	Antigua and Barbuda
demographic	country_of_residence_at_enrollment	Argentina
demographic	country_of_residence_at_enrollment	Armenia
demographic	country_of_residence_at_enrollment	Aruba
demographic	country_of_residence_at_enrollment	Australia
demographic	country_of_residence_at_enrollment	Austria
demographic	country_of_residence_at_enrollment	Azerbaijan
demographic	country_of_residence_at_enrollment	Bahamas
demographic	country_of_residence_at_enrollment	Bahrain
demographic	country_of_residence_at_enrollment	Bangladesh
demographic	country_of_residence_at_enrollment	Barbados
demographic	country_of_residence_at_enrollment	Belarus
demographic	country_of_residence_at_enrollment	Belgium
demographic	country_of_residence_at_enrollment	Belize
demographic	country_of_residence_at_enrollment	Benin
demographic	country_of_residence_at_enrollment	Bermuda
demographic	country_of_residence_at_enrollment	Bhutan
demographic	country_of_residence_at_enrollment	Bolivia
demographic	country_of_residence_at_enrollment	Bosnia and Herzegovina
demographic	country_of_residence_at_enrollment	Botswana
demographic	country_of_residence_at_enrollment	Brazil
demographic	country_of_residence_at_enrollment	Brunei
demographic	country_of_residence_at_enrollment	Bulgaria
demographic	country_of_residence_at_enrollment	Burkina Faso
demographic	country_of_residence_at_enrollment	Burundi
demographic	country_of_residence_at_enrollment	Cambodia
demographic	country_of_residence_at_enrollment	Cameroon
demographic	country_of_residence_at_enrollment	Canada
demographic	country_of_residence_at_enrollment	Cape Verde
demographic	country_of_residence_at_enrollment	Cayman Islands
demographic	country_of_residence_at_enrollment	Central African Republic
demographic	country_of_residence_at_enrollment	Chad
demographic	country_of_residence_at_enrollment	Chile
demographic	country_of_residence_at_enrollment	China
demographic	country_of_residence_at_enrollment	Colombia
demographic	country_of_residence_at_enrollment	Comoros
demographic	country_of_residence_at_enrollment	Congo
demographic	country_of_residence_at_enrollment	Cook Islands
demographic	country_of_residence_at_enrollment	Costa Rica
demographic	country_of_residence_at_enrollment	Cote d'Ivoire
demographic	country_of_residence_at_enrollment	Croatia
demographic	country_of_residence_at_enrollment	Cuba
demographic	country_of_residence_at_enrollment	Curacao
demographic	country_of_residence_at_enrollment	Cyprus
demographic	country_of_residence_at_enrollment	Czech Republic (Czechia)
demographic	country_of_residence_at_enrollment	Democratic Republic of the Congo
demographic	country_of_residence_at_enrollment	Denmark
demographic	country_of_residence_at_enrollment	Djibouti
demographic	country_of_residence_at_enrollment	Dominica
demographic	country_of_residence_at_enrollment	Dominican Republic
demographic	country_of_residence_at_enrollment	Ecuador
demographic	country_of_residence_at_enrollment	Egypt
demographic	country_of_residence_at_enrollment	El Salvador
demographic	country_of_residence_at_enrollment	Equatorial Guinea
demographic	country_of_residence_at_enrollment	Eritrea
demographic	country_of_residence_at_enrollment	Estonia
demographic	country_of_residence_at_enrollment	Eswatini
demographic	country_of_residence_at_enrollment	Ethiopia
demographic	country_of_residence_at_enrollment	Falkland Islands (Malvinas)
demographic	country_of_residence_at_enrollment	Faroe Islands
demographic	country_of_residence_at_enrollment	Federated States of Micronesia
demographic	country_of_residence_at_enrollment	Fiji
demographic	country_of_residence_at_enrollment	Finland
demographic	country_of_residence_at_enrollment	France
demographic	country_of_residence_at_enrollment	French Guiana
demographic	country_of_residence_at_enrollment	French Polynesia
demographic	country_of_residence_at_enrollment	Gabon
demographic	country_of_residence_at_enrollment	Gambia
demographic	country_of_residence_at_enrollment	Georgia
demographic	country_of_residence_at_enrollment	Germany
demographic	country_of_residence_at_enrollment	Ghana
demographic	country_of_residence_at_enrollment	Gibraltar
demographic	country_of_residence_at_enrollment	Greece
demographic	country_of_residence_at_enrollment	Greenland
demographic	country_of_residence_at_enrollment	Grenada
demographic	country_of_residence_at_enrollment	Guadeloupe
demographic	country_of_residence_at_enrollment	Guam
demographic	country_of_residence_at_enrollment	Guatemala
demographic	country_of_residence_at_enrollment	Guernsey
demographic	country_of_residence_at_enrollment	Guinea
demographic	country_of_residence_at_enrollment	Guinea-Bissau
demographic	country_of_residence_at_enrollment	Guyana
demographic	country_of_residence_at_enrollment	Haiti
demographic	country_of_residence_at_enrollment	Holy See
demographic	country_of_residence_at_enrollment	Honduras
demographic	country_of_residence_at_enrollment	Hong Kong
demographic	country_of_residence_at_enrollment	Hungary
demographic	country_of_residence_at_enrollment	Iceland
demographic	country_of_residence_at_enrollment	India
demographic	country_of_residence_at_enrollment	Indonesia
demographic	country_of_residence_at_enrollment	Iran
demographic	country_of_residence_at_enrollment	Iraq
demographic	country_of_residence_at_enrollment	Ireland
demographic	country_of_residence_at_enrollment	Isle of Man
demographic	country_of_residence_at_enrollment	Israel
demographic	country_of_residence_at_enrollment	Italy
demographic	country_of_residence_at_enrollment	Jamaica
demographic	country_of_residence_at_enrollment	Japan
demographic	country_of_residence_at_enrollment	Jersey
demographic	country_of_residence_at_enrollment	Jordan
demographic	country_of_residence_at_enrollment	Kazakhstan
demographic	country_of_residence_at_enrollment	Kenya
demographic	country_of_residence_at_enrollment	Kiribati
demographic	country_of_residence_at_enrollment	Kosovo
demographic	country_of_residence_at_enrollment	Kuwait
demographic	country_of_residence_at_enrollment	Kyrgyzstan
demographic	country_of_residence_at_enrollment	Laos
demographic	country_of_residence_at_enrollment	Latvia
demographic	country_of_residence_at_enrollment	Lebanon
demographic	country_of_residence_at_enrollment	Lesotho
demographic	country_of_residence_at_enrollment	Liberia
demographic	country_of_residence_at_enrollment	Libya
demographic	country_of_residence_at_enrollment	Liechtenstein
demographic	country_of_residence_at_enrollment	Lithuania
demographic	country_of_residence_at_enrollment	Luxembourg
demographic	country_of_residence_at_enrollment	Macau
demographic	country_of_residence_at_enrollment	Madagascar
demographic	country_of_residence_at_enrollment	Malawi
demographic	country_of_residence_at_enrollment	Malaysia
demographic	country_of_residence_at_enrollment	Maldives
demographic	country_of_residence_at_enrollment	Mali
demographic	country_of_residence_at_enrollment	Malta
demographic	country_of_residence_at_enrollment	Marshall Islands
demographic	country_of_residence_at_enrollment	Martinique
demographic	country_of_residence_at_enrollment	Mauritania
demographic	country_of_residence_at_enrollment	Mauritius
demographic	country_of_residence_at_enrollment	Mayotte
demographic	country_of_residence_at_enrollment	Mexico
demographic	country_of_residence_at_enrollment	Moldova
demographic	country_of_residence_at_enrollment	Monaco
demographic	country_of_residence_at_enrollment	Mongolia
demographic	country_of_residence_at_enrollment	Montenegro
demographic	country_of_residence_at_enrollment	Montserrat
demographic	country_of_residence_at_enrollment	Morocco
demographic	country_of_residence_at_enrollment	Mozambique
demographic	country_of_residence_at_enrollment	Myanmar
demographic	country_of_residence_at_enrollment	Namibia
demographic	country_of_residence_at_enrollment	Nauru
demographic	country_of_residence_at_enrollment	Nepal
demographic	country_of_residence_at_enrollment	Netherlands
demographic	country_of_residence_at_enrollment	New Caledonia
demographic	country_of_residence_at_enrollment	New Zealand
demographic	country_of_residence_at_enrollment	Nicaragua
demographic	country_of_residence_at_enrollment	Niger
demographic	country_of_residence_at_enrollment	Nigeria
demographic	country_of_residence_at_enrollment	Niue
demographic	country_of_residence_at_enrollment	North Korea
demographic	country_of_residence_at_enrollment	North Macedonia
demographic	country_of_residence_at_enrollment	Northern Mariana Islands
demographic	country_of_residence_at_enrollment	Norway
demographic	country_of_residence_at_enrollment	Oman
demographic	country_of_residence_at_enrollment	Pakistan
demographic	country_of_residence_at_enrollment	Palau
demographic	country_of_residence_at_enrollment	Panama
demographic	country_of_residence_at_enrollment	Papua New Guinea
demographic	country_of_residence_at_enrollment	Paraguay
demographic	country_of_residence_at_enrollment	Peru
demographic	country_of_residence_at_enrollment	Philippines
demographic	country_of_residence_at_enrollment	Poland
demographic	country_of_residence_at_enrollment	Portugal
demographic	country_of_residence_at_enrollment	Puerto Rico
demographic	country_of_residence_at_enrollment	Qatar
demographic	country_of_residence_at_enrollment	Reunion
demographic	country_of_residence_at_enrollment	Romania
demographic	country_of_residence_at_enrollment	Russia
demographic	country_of_residence_at_enrollment	Rwanda
demographic	country_of_residence_at_enrollment	Saint Helena, Ascension and Tristan da Cunha
demographic	country_of_residence_at_enrollment	Saint Kitts and Nevis
demographic	country_of_residence_at_enrollment	Saint Lucia
demographic	country_of_residence_at_enrollment	Saint Pierre and Miquelon
demographic	country_of_residence_at_enrollment	Saint Vincent and the Grenadines
demographic	country_of_residence_at_enrollment	Samoa
demographic	country_of_residence_at_enrollment	San Marino
demographic	country_of_residence_at_enrollment	Sao Tome and Principe
demographic	country_of_residence_at_enrollment	Saudi Arabia
demographic	country_of_residence_at_enrollment	Senegal
demographic	country_of_residence_at_enrollment	Serbia
demographic	country_of_residence_at_enrollment	Seychelles
demographic	country_of_residence_at_enrollment	Sierra Leone
demographic	country_of_residence_at_enrollment	Singapore
demographic	country_of_residence_at_enrollment	Slovakia
demographic	country_of_residence_at_enrollment	Slovenia
demographic	country_of_residence_at_enrollment	Solomon Islands
demographic	country_of_residence_at_enrollment	Somalia
demographic	country_of_residence_at_enrollment	South Africa
demographic	country_of_residence_at_enrollment	South Korea
demographic	country_of_residence_at_enrollment	South Sudan
demographic	country_of_residence_at_enrollment	Spain
demographic	country_of_residence_at_enrollment	Sri Lanka
demographic	country_of_residence_at_enrollment	State of Palestine
demographic	country_of_residence_at_enrollment	Sudan
demographic	country_of_residence_at_enrollment	Suriname
demographic	country_of_residence_at_enrollment	Svalbard & Jan Mayen Islands
demographic	country_of_residence_at_enrollment	Sweden
demographic	country_of_residence_at_enrollment	Switzerland
demographic	country_of_residence_at_enrollment	Syria
demographic	country_of_residence_at_enrollment	Taiwan
demographic	country_of_residence_at_enrollment	Tajikistan
demographic	country_of_residence_at_enrollment	Tanzania
demographic	country_of_residence_at_enrollment	Thailand
demographic	country_of_residence_at_enrollment	Timor-Leste
demographic	country_of_residence_at_enrollment	Togo
demographic	country_of_residence_at_enrollment	Tokelau
demographic	country_of_residence_at_enrollment	Tonga
demographic	country_of_residence_at_enrollment	Trinidad and Tobago
demographic	country_of_residence_at_enrollment	Tunisia
demographic	country_of_residence_at_enrollment	Turkey
demographic	country_of_residence_at_enrollment	Turkmenistan
demographic	country_of_residence_at_enrollment	Tuvalu
demographic	country_of_residence_at_enrollment	Uganda
demographic	country_of_residence_at_enrollment	Ukraine
demographic	country_of_residence_at_enrollment	United Arab Emirates
demographic	country_of_residence_at_enrollment	United Kingdom
demographic	country_of_residence_at_enrollment	United States
demographic	country_of_residence_at_enrollment	Uruguay
demographic	country_of_residence_at_enrollment	Uzbekistan
demographic	country_of_residence_at_enrollment	Vanuatu
demographic	country_of_residence_at_enrollment	Venezuela
demographic	country_of_residence_at_enrollment	Vietnam
demographic	country_of_residence_at_enrollment	Virgin Islands, British
demographic	country_of_residence_at_enrollment	Virgin Islands, U.S.
demographic	country_of_residence_at_enrollment	Wallis and Futuna
demographic	country_of_residence_at_enrollment	Western Sahara
demographic	country_of_residence_at_enrollment	Yemen
demographic	country_of_residence_at_enrollment	Zambia
demographic	country_of_residence_at_enrollment	Zimbabwe
demographic	days_to_birth	INTEGER
demographic	days_to_death	INTEGER
demographic	demographic_id	STRING
demographic	demographic_submitter_id	STRING
demographic	ethnicity	Unknown
demographic	ethnicity	hispanic or latino
demographic	ethnicity	not allowed to collect
demographic	ethnicity	not hispanic or latino
demographic	ethnicity	not reported
demographic	gender	female
demographic	gender	male
demographic	gender	not reported
demographic	gender	unknown
demographic	gender	unspecified
demographic	occupation_duration_years	INTEGER
demographic	premature_at_birth	No
demographic	premature_at_birth	Not Reported
demographic	premature_at_birth	Unknown
demographic	premature_at_birth	Yes
demographic	project_id	NA
demographic	project_submitter_id	NA
demographic	race	Unknown
demographic	race	american indian or alaska native
demographic	race	asian
demographic	race	black or african american
demographic	race	native hawaiian or other pacific islander
demographic	race	not allowed to collect
demographic	race	not reported
demographic	race	other
demographic	race	white
demographic	vital_status	Alive
demographic	vital_status	Dead
demographic	vital_status	Not Reported
demographic	vital_status	Unknown
demographic	weeks_gestation_at_birth	NUMBER
demographic	year_of_birth	INTEGER
demographic	year_of_death	INTEGER
diagnosis	adrenal_hormone	No
diagnosis	adrenal_hormone	Not Reported
diagnosis	adrenal_hormone	Yes
diagnosis	age_at_diagnosis	INTEGER
diagnosis	ajcc_clinical_m	M0
diagnosis	ajcc_clinical_m	M1
diagnosis	ajcc_clinical_m	M1a
diagnosis	ajcc_clinical_m	M1b
diagnosis	ajcc_clinical_m	M1c
diagnosis	ajcc_clinical_m	MX
diagnosis	ajcc_clinical_m	Not Allowed To Collect
diagnosis	ajcc_clinical_m	Not Reported
diagnosis	ajcc_clinical_m	Unknown
diagnosis	ajcc_clinical_m	cM0 (i+)
diagnosis	ajcc_clinical_n	N0
diagnosis	ajcc_clinical_n	N0 (i+)
diagnosis	ajcc_clinical_n	N0 (i-)
diagnosis	ajcc_clinical_n	N0 (mol+)
diagnosis	ajcc_clinical_n	N0 (mol-)
diagnosis	ajcc_clinical_n	N1
diagnosis	ajcc_clinical_n	N1a
diagnosis	ajcc_clinical_n	N1b
diagnosis	ajcc_clinical_n	N1bI
diagnosis	ajcc_clinical_n	N1bII
diagnosis	ajcc_clinical_n	N1bIII
diagnosis	ajcc_clinical_n	N1bIV
diagnosis	ajcc_clinical_n	N1c
diagnosis	ajcc_clinical_n	N1mi
diagnosis	ajcc_clinical_n	N2
diagnosis	ajcc_clinical_n	N2a
diagnosis	ajcc_clinical_n	N2b
diagnosis	ajcc_clinical_n	N2c
diagnosis	ajcc_clinical_n	N3
diagnosis	ajcc_clinical_n	N3a
diagnosis	ajcc_clinical_n	N3b
diagnosis	ajcc_clinical_n	N3c
diagnosis	ajcc_clinical_n	N4
diagnosis	ajcc_clinical_n	NX
diagnosis	ajcc_clinical_n	Not Allowed To Collect
diagnosis	ajcc_clinical_n	Not Reported
diagnosis	ajcc_clinical_n	Unknown
diagnosis	ajcc_clinical_stage	Not Allowed To Collect
diagnosis	ajcc_clinical_stage	Not Reported
diagnosis	ajcc_clinical_stage	Stage 0
diagnosis	ajcc_clinical_stage	Stage 0a
diagnosis	ajcc_clinical_stage	Stage 0is
diagnosis	ajcc_clinical_stage	Stage I
diagnosis	ajcc_clinical_stage	Stage IA
diagnosis	ajcc_clinical_stage	Stage IA1
diagnosis	ajcc_clinical_stage	Stage IA2
diagnosis	ajcc_clinical_stage	Stage IA3
diagnosis	ajcc_clinical_stage	Stage IB
diagnosis	ajcc_clinical_stage	Stage IB Cervix
diagnosis	ajcc_clinical_stage	Stage IB1
